"id","book_id","chapter","verse","alignment_num","orig_lang_words","target_lang_words","origSpan","origWords","origWordsTxt","alignmentOrigWords","targetSpan","targetWords","targetWordsTxt","alignmentTargetWords","alignmentTxt","frequency","origWordsBetween","targetWordsBetween"
"494655","jhn","10","18","27",",1476369,1476370,",",1262383,",1,"[{'id': 1476369, 'book_id': 'jhn', 'chapter': '10', 'verse': '18', 'word_num': 22, 'word': 'τὴν', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,AFS,'}, {'id': 1476370, 'book_id': 'jhn', 'chapter': '10', 'verse': '18', 'word_num': 23, 'word': 'ἐντολὴν', 'occurrence': 1, 'strong': 'G17850', 'lemma': 'ἐντολή', 'morph': 'Gr,N,,,,,AFS,'}]","τὴν ἐντολὴν",2,0,"[{'id': 1262383, 'book_id': 'jhn', 'chapter': '10', 'verse': '18', 'word_num': 34, 'word': 'command', 'occurrence': 1}]","command",1,"τὴν ἐντολὴν = command",0.01639344262295082,0,0
"495867","jhn","11","57","7",",1477674,",",1264009,1264010,",0,"[{'id': 1477674, 'book_id': 'jhn', 'chapter': '11', 'verse': '57', 'word_num': 7, 'word': 'ἐντολὰς', 'occurrence': 1, 'strong': 'G17850', 'lemma': 'ἐντολή', 'morph': 'Gr,N,,,,,AFP,'}]","ἐντολὰς",1,1,"[{'id': 1264009, 'book_id': 'jhn', 'chapter': '11', 'verse': '57', 'word_num': 9, 'word': 'an', 'occurrence': 1}, {'id': 1264010, 'book_id': 'jhn', 'chapter': '11', 'verse': '57', 'word_num': 10, 'word': 'order', 'occurrence': 1}]","an order",2,"ἐντολὰς = an order",0.01639344262295082,0,0
"496675","jhn","12","49","14",",1478549,",",1265110,1265111,",0,"[{'id': 1478549, 'book_id': 'jhn', 'chapter': '12', 'verse': '49', 'word_num': 13, 'word': 'ἐντολὴν', 'occurrence': 1, 'strong': 'G17850', 'lemma': 'ἐντολή', 'morph': 'Gr,N,,,,,AFS,'}]","ἐντολὴν",1,1,"[{'id': 1265110, 'book_id': 'jhn', 'chapter': '12', 'verse': '49', 'word_num': 16, 'word': 'the', 'occurrence': 2}, {'id': 1265111, 'book_id': 'jhn', 'chapter': '12', 'verse': '49', 'word_num': 17, 'word': 'command', 'occurrence': 1}]","the command",2,"ἐντολὴν = the command",0.01639344262295082,0,0
"496684","jhn","12","50","3",",1478559,1478560,",",1265126,",1,"[{'id': 1478559, 'book_id': 'jhn', 'chapter': '12', 'verse': '50', 'word_num': 3, 'word': 'ἡ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NFS,'}, {'id': 1478560, 'book_id': 'jhn', 'chapter': '12', 'verse': '50', 'word_num': 4, 'word': 'ἐντολὴ', 'occurrence': 1, 'strong': 'G17850', 'lemma': 'ἐντολή', 'morph': 'Gr,N,,,,,NFS,'}]","ἡ ἐντολὴ",2,0,"[{'id': 1265126, 'book_id': 'jhn', 'chapter': '12', 'verse': '50', 'word_num': 4, 'word': 'command', 'occurrence': 1}]","command",1,"ἡ ἐντολὴ = command",0.01639344262295082,0,0
"497228","jhn","13","34","2",",1479148,",",1265895,",0,"[{'id': 1479148, 'book_id': 'jhn', 'chapter': '13', 'verse': '34', 'word_num': 0, 'word': 'ἐντολὴν', 'occurrence': 1, 'strong': 'G17850', 'lemma': 'ἐντολή', 'morph': 'Gr,N,,,,,AFS,'}]","ἐντολὴν",1,0,"[{'id': 1265895, 'book_id': 'jhn', 'chapter': '13', 'verse': '34', 'word_num': 4, 'word': 'a', 'occurrence': 1}]","a",1,"ἐντολὴν = a",0.06557377049180328,0,0
"497556","jhn","14","15","5",",1479495,1479496,",",1266341,",1,"[{'id': 1479495, 'book_id': 'jhn', 'chapter': '14', 'verse': '15', 'word_num': 3, 'word': 'τὰς', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,AFP,'}, {'id': 1479496, 'book_id': 'jhn', 'chapter': '14', 'verse': '15', 'word_num': 4, 'word': 'ἐντολὰς', 'occurrence': 1, 'strong': 'G17850', 'lemma': 'ἐντολή', 'morph': 'Gr,N,,,,,AFP,'}]","τὰς ἐντολὰς",2,0,"[{'id': 1266341, 'book_id': 'jhn', 'chapter': '14', 'verse': '15', 'word_num': 8, 'word': 'commandments', 'occurrence': 1}]","commandments",1,"τὰς ἐντολὰς = commandments",0.11475409836065574,0,0
"497644","jhn","14","21","2",",1479589,1479590,",",1266462,",1,"[{'id': 1479589, 'book_id': 'jhn', 'chapter': '14', 'verse': '21', 'word_num': 2, 'word': 'τὰς', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,AFP,'}, {'id': 1479590, 'book_id': 'jhn', 'chapter': '14', 'verse': '21', 'word_num': 3, 'word': 'ἐντολάς', 'occurrence': 1, 'strong': 'G17850', 'lemma': 'ἐντολή', 'morph': 'Gr,N,,,,,AFP,'}]","τὰς ἐντολάς",2,0,"[{'id': 1266462, 'book_id': 'jhn', 'chapter': '14', 'verse': '21', 'word_num': 4, 'word': 'commandments', 'occurrence': 1}]","commandments",1,"τὰς ἐντολάς = commandments",0.03278688524590164,0,0
"498012","jhn","15","10","3",",1479979,1479980,",",1266970,",1,"[{'id': 1479979, 'book_id': 'jhn', 'chapter': '15', 'verse': '10', 'word_num': 1, 'word': 'τὰς', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,AFP,'}, {'id': 1479980, 'book_id': 'jhn', 'chapter': '15', 'verse': '10', 'word_num': 2, 'word': 'ἐντολάς', 'occurrence': 1, 'strong': 'G17850', 'lemma': 'ἐντολή', 'morph': 'Gr,N,,,,,AFP,'}]","τὰς ἐντολάς",2,0,"[{'id': 1266970, 'book_id': 'jhn', 'chapter': '15', 'verse': '10', 'word_num': 4, 'word': 'commandments', 'occurrence': 1}]","commandments",1,"τὰς ἐντολάς = commandments",0.03278688524590164,0,0
"498021","jhn","15","10","12",",1479993,",",1266982,",0,"[{'id': 1479993, 'book_id': 'jhn', 'chapter': '15', 'verse': '10', 'word_num': 15, 'word': 'ἐντολὰς', 'occurrence': 1, 'strong': 'G17850', 'lemma': 'ἐντολή', 'morph': 'Gr,N,,,,,AFP,'}]","ἐντολὰς",1,0,"[{'id': 1266982, 'book_id': 'jhn', 'chapter': '15', 'verse': '10', 'word_num': 16, 'word': 'commandments', 'occurrence': 2}]","commandments",1,"ἐντολὰς = commandments",0.08196721311475409,0,0
"498045","jhn","15","12","3",",1480019,1480020,",",1267017,",1,"[{'id': 1480019, 'book_id': 'jhn', 'chapter': '15', 'verse': '12', 'word_num': 2, 'word': 'ἡ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NFS,'}, {'id': 1480020, 'book_id': 'jhn', 'chapter': '15', 'verse': '12', 'word_num': 3, 'word': 'ἐντολὴ', 'occurrence': 1, 'strong': 'G17850', 'lemma': 'ἐντολή', 'morph': 'Gr,N,,,,,NFS,'}]","ἡ ἐντολὴ",2,0,"[{'id': 1267017, 'book_id': 'jhn', 'chapter': '15', 'verse': '12', 'word_num': 3, 'word': 'commandment', 'occurrence': 1}]","commandment",1,"ἡ ἐντολὴ = commandment",0.03278688524590164,0,0
"512782","act","17","15","7",",1495320,",",1286971,",0,"[{'id': 1495320, 'book_id': 'act', 'chapter': '17', 'verse': '15', 'word_num': 10, 'word': 'ἐντολὴν', 'occurrence': 1, 'strong': 'G17850', 'lemma': 'ἐντολή', 'morph': 'Gr,N,,,,,AFS,'}]","ἐντολὴν",1,0,"[{'id': 1286971, 'book_id': 'act', 'chapter': '17', 'verse': '15', 'word_num': 13, 'word': 'instructions', 'occurrence': 1}]","instructions",1,"ἐντολὴν = instructions",0.01639344262295082,0,0
"522423","rom","7","8","6",",1505422,",",1300737,",0,"[{'id': 1505422, 'book_id': 'rom', 'chapter': '7', 'verse': '8', 'word_num': 7, 'word': 'ἐντολῆς', 'occurrence': 1, 'strong': 'G17850', 'lemma': 'ἐντολή', 'morph': 'Gr,N,,,,,GFS,'}]","ἐντολῆς",1,0,"[{'id': 1300737, 'book_id': 'rom', 'chapter': '7', 'verse': '8', 'word_num': 7, 'word': 'commandment', 'occurrence': 1}]","commandment",1,"ἐντολῆς = commandment",0.08196721311475409,0,0
"522443","rom","7","9","9",",1505442,",",1300765,",0,"[{'id': 1505442, 'book_id': 'rom', 'chapter': '7', 'verse': '9', 'word_num': 9, 'word': 'ἐντολῆς', 'occurrence': 1, 'strong': 'G17850', 'lemma': 'ἐντολή', 'morph': 'Gr,N,,,,,GFS,'}]","ἐντολῆς",1,0,"[{'id': 1300765, 'book_id': 'rom', 'chapter': '7', 'verse': '9', 'word_num': 13, 'word': 'commandment', 'occurrence': 1}]","commandment",1,"ἐντολῆς = commandment",0.08196721311475409,0,0
"522451","rom","7","10","4",",1505453,",",1300774,",0,"[{'id': 1505453, 'book_id': 'rom', 'chapter': '7', 'verse': '10', 'word_num': 7, 'word': 'ἐντολὴ', 'occurrence': 1, 'strong': 'G17850', 'lemma': 'ἐντολή', 'morph': 'Gr,N,,,,,NFS,'}]","ἐντολὴ",1,0,"[{'id': 1300774, 'book_id': 'rom', 'chapter': '7', 'verse': '10', 'word_num': 4, 'word': 'commandment', 'occurrence': 1}]","commandment",1,"ἐντολὴ = commandment",0.09836065573770492,0,0
"522461","rom","7","11","5",",1505467,",",1300794,",0,"[{'id': 1505467, 'book_id': 'rom', 'chapter': '7', 'verse': '11', 'word_num': 7, 'word': 'ἐντολῆς', 'occurrence': 1, 'strong': 'G17850', 'lemma': 'ἐντολή', 'morph': 'Gr,N,,,,,GFS,'}]","ἐντολῆς",1,0,"[{'id': 1300794, 'book_id': 'rom', 'chapter': '7', 'verse': '11', 'word_num': 7, 'word': 'commandment', 'occurrence': 1}]","commandment",1,"ἐντολῆς = commandment",0.08196721311475409,0,0
"522474","rom","7","12","6",",1505481,",",1300812,",0,"[{'id': 1505481, 'book_id': 'rom', 'chapter': '7', 'verse': '12', 'word_num': 7, 'word': 'ἐντολὴ', 'occurrence': 1, 'strong': 'G17850', 'lemma': 'ἐντολή', 'morph': 'Gr,N,,,,,NFS,'}]","ἐντολὴ",1,0,"[{'id': 1300812, 'book_id': 'rom', 'chapter': '7', 'verse': '12', 'word_num': 7, 'word': 'commandment', 'occurrence': 1}]","commandment",1,"ἐντολὴ = commandment",0.09836065573770492,0,0
"522502","rom","7","13","22",",1505516,",",1300860,",0,"[{'id': 1505516, 'book_id': 'rom', 'chapter': '7', 'verse': '13', 'word_num': 29, 'word': 'ἐντολῆς', 'occurrence': 1, 'strong': 'G17850', 'lemma': 'ἐντολή', 'morph': 'Gr,N,,,,,GFS,'}]","ἐντολῆς",1,0,"[{'id': 1300860, 'book_id': 'rom', 'chapter': '7', 'verse': '13', 'word_num': 41, 'word': 'commandment', 'occurrence': 1}]","commandment",1,"ἐντολῆς = commandment",0.08196721311475409,0,0
"525079","rom","13","9","14",",1508291,",",1304833,",0,"[{'id': 1508291, 'book_id': 'rom', 'chapter': '13', 'verse': '9', 'word_num': 14, 'word': 'ἐντολή', 'occurrence': 1, 'strong': 'G17850', 'lemma': 'ἐντολή', 'morph': 'Gr,N,,,,,NFS,'}]","ἐντολή",1,0,"[{'id': 1304833, 'book_id': 'rom', 'chapter': '13', 'verse': '9', 'word_num': 22, 'word': 'commandment', 'occurrence': 1}]","commandment",1,"ἐντολή = commandment",0.03278688524590164,0,0
"528684","1co","7","19","9",",1512096,",",1310109,1310110,",0,"[{'id': 1512096, 'book_id': '1co', 'chapter': '7', 'verse': '19', 'word_num': 11, 'word': 'ἐντολῶν', 'occurrence': 1, 'strong': 'G17850', 'lemma': 'ἐντολή', 'morph': 'Gr,N,,,,,GFP,'}]","ἐντολῶν",1,1,"[{'id': 1310109, 'book_id': '1co', 'chapter': '7', 'verse': '19', 'word_num': 12, 'word': 'the', 'occurrence': 1}, {'id': 1310110, 'book_id': '1co', 'chapter': '7', 'verse': '19', 'word_num': 13, 'word': 'commandments', 'occurrence': 1}]","the commandments",2,"ἐντολῶν = the commandments",0.01639344262295082,0,0
"531878","1co","14","37","13",",1515373,",",1314933,1314934,",0,"[{'id': 1515373, 'book_id': '1co', 'chapter': '14', 'verse': '37', 'word_num': 14, 'word': 'ἐντολή', 'occurrence': 1, 'strong': 'G17850', 'lemma': 'ἐντολή', 'morph': 'Gr,N,,,,,NFS,'}]","ἐντολή",1,1,"[{'id': 1314933, 'book_id': '1co', 'chapter': '14', 'verse': '37', 'word_num': 21, 'word': 'a', 'occurrence': 2}, {'id': 1314934, 'book_id': '1co', 'chapter': '14', 'verse': '37', 'word_num': 22, 'word': 'command', 'occurrence': 1}]","a command",2,"ἐντολή = a command",0.01639344262295082,0,0
"540171","eph","2","15","4",",1523918,",",1327084,",0,"[{'id': 1523918, 'book_id': 'eph', 'chapter': '2', 'verse': '15', 'word_num': 3, 'word': 'ἐντολῶν', 'occurrence': 1, 'strong': 'G17850', 'lemma': 'ἐντολή', 'morph': 'Gr,N,,,,,GFP,'}]","ἐντολῶν",1,0,"[{'id': 1327084, 'book_id': 'eph', 'chapter': '2', 'verse': '15', 'word_num': 5, 'word': 'commandments', 'occurrence': 1}]","commandments",1,"ἐντολῶν = commandments",0.01639344262295082,0,0
"541572","eph","6","2","8",",1525311,",",1328877,",0,"[{'id': 1525311, 'book_id': 'eph', 'chapter': '6', 'verse': '2', 'word_num': 9, 'word': 'ἐντολὴ', 'occurrence': 1, 'strong': 'G17850', 'lemma': 'ἐντολή', 'morph': 'Gr,N,,,,,NFS,'}]","ἐντολὴ",1,0,"[{'id': 1328877, 'book_id': 'eph', 'chapter': '6', 'verse': '2', 'word_num': 9, 'word': 'commandment', 'occurrence': 1}]","commandment",1,"ἐντολὴ = commandment",0.09836065573770492,0,0
"544828","col","4","10","13",",1528747,",",1333642,",0,"[{'id': 1528747, 'book_id': 'col', 'chapter': '4', 'verse': '10', 'word_num': 14, 'word': 'ἐντολάς', 'occurrence': 1, 'strong': 'G17850', 'lemma': 'ἐντολή', 'morph': 'Gr,N,,,,,AFP,'}]","ἐντολάς",1,0,"[{'id': 1333642, 'book_id': 'col', 'chapter': '4', 'verse': '10', 'word_num': 18, 'word': 'orders', 'occurrence': 1}]","orders",1,"ἐντολάς = orders",0.01639344262295082,0,0
"548650","1ti","6","14","2",",1532667,",",1338994,",0,"[{'id': 1532667, 'book_id': '1ti', 'chapter': '6', 'verse': '14', 'word_num': 3, 'word': 'ἐντολὴν', 'occurrence': 1, 'strong': 'G17850', 'lemma': 'ἐντολή', 'morph': 'Gr,N,,,,,AFS,'}]","ἐντολὴν",1,0,"[{'id': 1338994, 'book_id': '1ti', 'chapter': '6', 'verse': '14', 'word_num': 2, 'word': 'commandment', 'occurrence': 1}]","commandment",1,"ἐντολὴν = commandment",0.06557377049180328,0,0
"550195","tit","1","14","6",",1534228,",",1341155,1341156,1341157,",0,"[{'id': 1534228, 'book_id': 'tit', 'chapter': '1', 'verse': '14', 'word_num': 5, 'word': 'ἐντολαῖς', 'occurrence': 1, 'strong': 'G17850', 'lemma': 'ἐντολή', 'morph': 'Gr,N,,,,,DFP,'}]","ἐντολαῖς",1,2,"[{'id': 1341155, 'book_id': 'tit', 'chapter': '1', 'verse': '14', 'word_num': 8, 'word': 'to', 'occurrence': 2}, {'id': 1341156, 'book_id': 'tit', 'chapter': '1', 'verse': '14', 'word_num': 9, 'word': 'the', 'occurrence': 1}, {'id': 1341157, 'book_id': 'tit', 'chapter': '1', 'verse': '14', 'word_num': 10, 'word': 'commands', 'occurrence': 1}]","to the commands",3,"ἐντολαῖς = to the commands",0.01639344262295082,0,0
"552645","heb","7","5","11",",1536775,",",1344805,1344806,",0,"[{'id': 1536775, 'book_id': 'heb', 'chapter': '7', 'verse': '5', 'word_num': 10, 'word': 'ἐντολὴν', 'occurrence': 1, 'strong': 'G17850', 'lemma': 'ἐντολή', 'morph': 'Gr,N,,,,,AFS,'}]","ἐντολὴν",1,1,"[{'id': 1344805, 'book_id': 'heb', 'chapter': '7', 'verse': '5', 'word_num': 13, 'word': 'a', 'occurrence': 1}, {'id': 1344806, 'book_id': 'heb', 'chapter': '7', 'verse': '5', 'word_num': 14, 'word': 'command', 'occurrence': 1}]","a command",2,"ἐντολὴν = a command",0.01639344262295082,0,0
"552811","heb","7","16","5",",1536944,",",1345039,",0,"[{'id': 1536944, 'book_id': 'heb', 'chapter': '7', 'verse': '16', 'word_num': 4, 'word': 'ἐντολῆς', 'occurrence': 1, 'strong': 'G17850', 'lemma': 'ἐντολή', 'morph': 'Gr,N,,,,,GFS,'}]","ἐντολῆς",1,0,"[{'id': 1345039, 'book_id': 'heb', 'chapter': '7', 'verse': '16', 'word_num': 9, 'word': 'of', 'occurrence': 1}]","of",1,"ἐντολῆς = of",0.01639344262295082,0,0
"552832","heb","7","18","2",",1536969,",",1345070,",0,"[{'id': 1536969, 'book_id': 'heb', 'chapter': '7', 'verse': '18', 'word_num': 5, 'word': 'ἐντολῆς', 'occurrence': 1, 'strong': 'G17850', 'lemma': 'ἐντολή', 'morph': 'Gr,N,,,,,GFS,'}]","ἐντολῆς",1,0,"[{'id': 1345070, 'book_id': 'heb', 'chapter': '7', 'verse': '18', 'word_num': 3, 'word': 'regulation', 'occurrence': 1}]","regulation",1,"ἐντολῆς = regulation",0.01639344262295082,0,0
"553567","heb","9","19","5",",1537737,",",1346166,",0,"[{'id': 1537737, 'book_id': 'heb', 'chapter': '9', 'verse': '19', 'word_num': 3, 'word': 'ἐντολῆς', 'occurrence': 1, 'strong': 'G17850', 'lemma': 'ἐντολή', 'morph': 'Gr,N,,,,,GFS,'}]","ἐντολῆς",1,0,"[{'id': 1346166, 'book_id': 'heb', 'chapter': '9', 'verse': '19', 'word_num': 6, 'word': 'command', 'occurrence': 1}]","command",1,"ἐντολῆς = command",0.03278688524590164,0,0
"559575","2pe","2","21","15",",1544115,",",1355489,",0,"[{'id': 1544115, 'book_id': '2pe', 'chapter': '2', 'verse': '21', 'word_num': 18, 'word': 'ἐντολῆς', 'occurrence': 1, 'strong': 'G17850', 'lemma': 'ἐντολή', 'morph': 'Gr,N,,,,,GFS,'}]","ἐντολῆς",1,0,"[{'id': 1355489, 'book_id': '2pe', 'chapter': '2', 'verse': '21', 'word_num': 25, 'word': 'commandment', 'occurrence': 1}]","commandment",1,"ἐντολῆς = commandment",0.08196721311475409,0,0
"559616","2pe","3","2","10",",1544163,",",1355558,",0,"[{'id': 1544163, 'book_id': '2pe', 'chapter': '3', 'verse': '2', 'word_num': 13, 'word': 'ἐντολῆς', 'occurrence': 1, 'strong': 'G17850', 'lemma': 'ἐντολή', 'morph': 'Gr,N,,,,,GFS,'}]","ἐντολῆς",1,0,"[{'id': 1355558, 'book_id': '2pe', 'chapter': '3', 'verse': '2', 'word_num': 17, 'word': 'command', 'occurrence': 1}]","command",1,"ἐντολῆς = command",0.03278688524590164,0,0
"560155","1jn","2","3","11",",1544731,1544732,",",1356343,",1,"[{'id': 1544731, 'book_id': '1jn', 'chapter': '2', 'verse': '3', 'word_num': 8, 'word': 'τὰς', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,AFP,'}, {'id': 1544732, 'book_id': '1jn', 'chapter': '2', 'verse': '3', 'word_num': 9, 'word': 'ἐντολὰς', 'occurrence': 1, 'strong': 'G17850', 'lemma': 'ἐντολή', 'morph': 'Gr,N,,,,,AFP,'}]","τὰς ἐντολὰς",2,0,"[{'id': 1356343, 'book_id': '1jn', 'chapter': '2', 'verse': '3', 'word_num': 15, 'word': 'commandments', 'occurrence': 1}]","commandments",1,"τὰς ἐντολὰς = commandments",0.11475409836065574,0,0
"560163","1jn","2","4","7",",1544741,1544742,",",1356356,",1,"[{'id': 1544741, 'book_id': '1jn', 'chapter': '2', 'verse': '4', 'word_num': 6, 'word': 'τὰς', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,AFP,'}, {'id': 1544742, 'book_id': '1jn', 'chapter': '2', 'verse': '4', 'word_num': 7, 'word': 'ἐντολὰς', 'occurrence': 1, 'strong': 'G17850', 'lemma': 'ἐντολή', 'morph': 'Gr,N,,,,,AFP,'}]","τὰς ἐντολὰς",2,0,"[{'id': 1356356, 'book_id': '1jn', 'chapter': '2', 'verse': '4', 'word_num': 12, 'word': 'commandments', 'occurrence': 1}]","commandments",1,"τὰς ἐντολὰς = commandments",0.11475409836065574,0,0
"560207","1jn","2","7","4",",1544791,",",1356411,",0,"[{'id': 1544791, 'book_id': '1jn', 'chapter': '2', 'verse': '7', 'word_num': 2, 'word': 'ἐντολὴν', 'occurrence': 1, 'strong': 'G17850', 'lemma': 'ἐντολή', 'morph': 'Gr,N,,,,,AFS,'}]","ἐντολὴν",1,0,"[{'id': 1356411, 'book_id': '1jn', 'chapter': '2', 'verse': '7', 'word_num': 5, 'word': 'a', 'occurrence': 1}]","a",1,"ἐντολὴν = a",0.06557377049180328,0,0
"560212","1jn","2","7","9",",1544796,",",1356417,",0,"[{'id': 1544796, 'book_id': '1jn', 'chapter': '2', 'verse': '7', 'word_num': 7, 'word': 'ἐντολὴν', 'occurrence': 2, 'strong': 'G17850', 'lemma': 'ἐντολή', 'morph': 'Gr,N,,,,,AFS,'}]","ἐντολὴν",1,0,"[{'id': 1356417, 'book_id': '1jn', 'chapter': '2', 'verse': '7', 'word_num': 11, 'word': 'an', 'occurrence': 1}]","an",1,"ἐντολὴν = an",0.01639344262295082,0,0
