"id","book_id","chapter","verse","alignment_num","orig_lang_words","target_lang_words","origSpan","origWords","origWordsTxt","alignmentOrigWords","targetSpan","targetWords","targetWordsTxt","alignmentTargetWords","alignmentTxt","frequency","origWordsBetween","targetWordsBetween"
"472205","luk","5","26","8",",1452980,",",1231799,1231800,",0,"[{'id': 1452980, 'book_id': 'luk', 'chapter': '5', 'verse': '26', 'word_num': 9, 'word': 'ἐπλήσθησαν', 'occurrence': 1, 'strong': 'G41300', 'lemma': 'πλήθω', 'morph': 'Gr,V,IAP3,,P,'}]","ἐπλήσθησαν",1,1,"[{'id': 1231799, 'book_id': 'luk', 'chapter': '5', 'verse': '26', 'word_num': 12, 'word': 'were', 'occurrence': 1}, {'id': 1231800, 'book_id': 'luk', 'chapter': '5', 'verse': '26', 'word_num': 13, 'word': 'filled', 'occurrence': 1}]","were filled",2,"ἐπλήσθησαν = were filled",0.09090909090909091,0,0
"472641","luk","6","11","2",",1453417,",",1232374,1232375,",0,"[{'id': 1453417, 'book_id': 'luk', 'chapter': '6', 'verse': '11', 'word_num': 2, 'word': 'ἐπλήσθησαν', 'occurrence': 1, 'strong': 'G41300', 'lemma': 'πλήθω', 'morph': 'Gr,V,IAP3,,P,'}]","ἐπλήσθησαν",1,1,"[{'id': 1232374, 'book_id': 'luk', 'chapter': '6', 'verse': '11', 'word_num': 2, 'word': 'were', 'occurrence': 1}, {'id': 1232375, 'book_id': 'luk', 'chapter': '6', 'verse': '11', 'word_num': 3, 'word': 'filled', 'occurrence': 1}]","were filled",2,"ἐπλήσθησαν = were filled",0.09090909090909091,0,0
"484565","luk","21","22","5",",1465517,",",1248712,1248713,",0,"[{'id': 1465517, 'book_id': 'luk', 'chapter': '21', 'verse': '22', 'word_num': 6, 'word': 'πλησθῆναι', 'occurrence': 1, 'strong': 'G41300', 'lemma': 'πλήθω', 'morph': 'Gr,V,NAP,,,,,'}]","πλησθῆναι",1,1,"[{'id': 1248712, 'book_id': 'luk', 'chapter': '21', 'verse': '22', 'word_num': 6, 'word': 'to', 'occurrence': 1}, {'id': 1248713, 'book_id': 'luk', 'chapter': '21', 'verse': '22', 'word_num': 7, 'word': 'fulfill', 'occurrence': 1}]","to fulfill",2,"πλησθῆναι = to fulfill",0.045454545454545456,0,0
"502476","act","2","4","0",",1484708,",",1273129,1273130,",0,"[{'id': 1484708, 'book_id': 'act', 'chapter': '2', 'verse': '4', 'word_num': 1, 'word': 'ἐπλήσθησαν', 'occurrence': 1, 'strong': 'G41300', 'lemma': 'πλήθω', 'morph': 'Gr,V,IAP3,,P,'}]","ἐπλήσθησαν",1,1,"[{'id': 1273129, 'book_id': 'act', 'chapter': '2', 'verse': '4', 'word_num': 0, 'word': 'They', 'occurrence': 1}, {'id': 1273130, 'book_id': 'act', 'chapter': '2', 'verse': '4', 'word_num': 1, 'word': 'were', 'occurrence': 1}]","They were",2,"ἐπλήσθησαν = They were",0.045454545454545456,0,0
"503394","act","3","10","17",",1485666,",",1274312,1274313,1274314,",0,"[{'id': 1485666, 'book_id': 'act', 'chapter': '3', 'verse': '10', 'word_num': 18, 'word': 'ἐπλήσθησαν', 'occurrence': 1, 'strong': 'G41300', 'lemma': 'πλήθω', 'morph': 'Gr,V,IAP3,,P,'}]","ἐπλήσθησαν",1,2,"[{'id': 1274312, 'book_id': 'act', 'chapter': '3', 'verse': '10', 'word_num': 20, 'word': 'they', 'occurrence': 1}, {'id': 1274313, 'book_id': 'act', 'chapter': '3', 'verse': '10', 'word_num': 21, 'word': 'were', 'occurrence': 1}, {'id': 1274314, 'book_id': 'act', 'chapter': '3', 'verse': '10', 'word_num': 22, 'word': 'filled', 'occurrence': 1}]","they were filled",3,"ἐπλήσθησαν = they were filled",0.09090909090909091,0,0
"503820","act","4","8","2",",1486115,",",1274897,1274898,",0,"[{'id': 1486115, 'book_id': 'act', 'chapter': '4', 'verse': '8', 'word_num': 2, 'word': 'πλησθεὶς', 'occurrence': 1, 'strong': 'G41300', 'lemma': 'πλήθω', 'morph': 'Gr,V,PAP,NMS,'}]","πλησθεὶς",1,1,"[{'id': 1274897, 'book_id': 'act', 'chapter': '4', 'verse': '8', 'word_num': 2, 'word': 'filled', 'occurrence': 1}, {'id': 1274898, 'book_id': 'act', 'chapter': '4', 'verse': '8', 'word_num': 3, 'word': 'with', 'occurrence': 1}]","filled with",2,"πλησθεὶς = filled with",0.045454545454545456,0,0
"504244","act","4","31","11",",1486559,",",1275456,1275457,",0,"[{'id': 1486559, 'book_id': 'act', 'chapter': '4', 'verse': '31', 'word_num': 11, 'word': 'ἐπλήσθησαν', 'occurrence': 1, 'strong': 'G41300', 'lemma': 'πλήθω', 'morph': 'Gr,V,IAP3,,P,'}]","ἐπλήσθησαν",1,1,"[{'id': 1275456, 'book_id': 'act', 'chapter': '4', 'verse': '31', 'word_num': 15, 'word': 'they', 'occurrence': 3}, {'id': 1275457, 'book_id': 'act', 'chapter': '4', 'verse': '31', 'word_num': 16, 'word': 'were', 'occurrence': 2}]","they were",2,"ἐπλήσθησαν = they were",0.045454545454545456,0,0
"504681","act","5","17","15",",1486990,",",1276034,1276035,1276036,1276037,",0,"[{'id': 1486990, 'book_id': 'act', 'chapter': '5', 'verse': '17', 'word_num': 14, 'word': 'ἐπλήσθησαν', 'occurrence': 1, 'strong': 'G41300', 'lemma': 'πλήθω', 'morph': 'Gr,V,IAP3,,P,'}]","ἐπλήσθησαν",1,3,"[{'id': 1276034, 'book_id': 'act', 'chapter': '5', 'verse': '17', 'word_num': 20, 'word': 'and', 'occurrence': 2}, {'id': 1276035, 'book_id': 'act', 'chapter': '5', 'verse': '17', 'word_num': 21, 'word': 'they', 'occurrence': 1}, {'id': 1276036, 'book_id': 'act', 'chapter': '5', 'verse': '17', 'word_num': 22, 'word': 'were', 'occurrence': 2}, {'id': 1276037, 'book_id': 'act', 'chapter': '5', 'verse': '17', 'word_num': 23, 'word': 'filled', 'occurrence': 1}]","and they were filled",4,"ἐπλήσθησαν = and they were filled",0.045454545454545456,0,0
"507479","act","9","17","32",",1489877,",",1279769,1279770,",0,"[{'id': 1489877, 'book_id': 'act', 'chapter': '9', 'verse': '17', 'word_num': 33, 'word': 'πλησθῇς', 'occurrence': 1, 'strong': 'G41300', 'lemma': 'πλήθω', 'morph': 'Gr,V,SAP2,,S,'}]","πλησθῇς",1,1,"[{'id': 1279769, 'book_id': 'act', 'chapter': '9', 'verse': '17', 'word_num': 43, 'word': 'be', 'occurrence': 1}, {'id': 1279770, 'book_id': 'act', 'chapter': '9', 'verse': '17', 'word_num': 44, 'word': 'filled', 'occurrence': 1}]","be filled",2,"πλησθῇς = be filled",0.045454545454545456,0,0
"509919","act","13","9","5",",1492370,",",1283072,",0,"[{'id': 1492370, 'book_id': 'act', 'chapter': '13', 'verse': '9', 'word_num': 5, 'word': 'πλησθεὶς', 'occurrence': 1, 'strong': 'G41300', 'lemma': 'πλήθω', 'morph': 'Gr,V,PAP,NMS,'}]","πλησθεὶς",1,0,"[{'id': 1283072, 'book_id': 'act', 'chapter': '13', 'verse': '9', 'word_num': 6, 'word': 'filled', 'occurrence': 1}]","filled",1,"πλησθεὶς = filled",0.045454545454545456,0,0
"510542","act","13","45","7",",1493000,",",1283923,1283924,1283925,",0,"[{'id': 1493000, 'book_id': 'act', 'chapter': '13', 'verse': '45', 'word_num': 6, 'word': 'ἐπλήσθησαν', 'occurrence': 1, 'strong': 'G41300', 'lemma': 'πλήθω', 'morph': 'Gr,V,IAP3,,P,'}]","ἐπλήσθησαν",1,2,"[{'id': 1283923, 'book_id': 'act', 'chapter': '13', 'verse': '45', 'word_num': 7, 'word': 'they', 'occurrence': 1}, {'id': 1283924, 'book_id': 'act', 'chapter': '13', 'verse': '45', 'word_num': 8, 'word': 'were', 'occurrence': 1}, {'id': 1283925, 'book_id': 'act', 'chapter': '13', 'verse': '45', 'word_num': 9, 'word': 'filled', 'occurrence': 1}]","they were filled",3,"ἐπλήσθησαν = they were filled",0.09090909090909091,0,0
"514164","act","19","29","4",",1496753,",",1288786,1288787,",0,"[{'id': 1496753, 'book_id': 'act', 'chapter': '19', 'verse': '29', 'word_num': 1, 'word': 'ἐπλήσθη', 'occurrence': 1, 'strong': 'G41300', 'lemma': 'πλήθω', 'morph': 'Gr,V,IAP3,,S,'}]","ἐπλήσθη",1,1,"[{'id': 1288786, 'book_id': 'act', 'chapter': '19', 'verse': '29', 'word_num': 4, 'word': 'was', 'occurrence': 1}, {'id': 1288787, 'book_id': 'act', 'chapter': '19', 'verse': '29', 'word_num': 5, 'word': 'filled', 'occurrence': 1}]","was filled",2,"ἐπλήσθη = was filled",0.13636363636363635,0,0
