"id","book_id","chapter","verse","alignment_num","orig_lang_words","target_lang_words","origSpan","origWords","origWordsTxt","alignmentOrigWords","targetSpan","targetWords","targetWordsTxt","alignmentTargetWords","alignmentTxt","frequency","origWordsBetween","targetWordsBetween"
"136224","act","1","11","23",",769937,",",753430,",0,"[{'id': 769937, 'book_id': 'act', 'chapter': '1', 'verse': '11', 'word_num': 26, 'word': 'αὐτὸν', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3AMS,'}]","αὐτὸν",1,0,"[{'id': 753430, 'book_id': 'act', 'chapter': '1', 'verse': '11', 'word_num': 33, 'word': 'him', 'occurrence': 1}]","him",1,"αὐτὸν = him",0.10295434198746643,0,0
"136290","act","1","14","18",",770011,",",753515,",0,"[{'id': 770011, 'book_id': 'act', 'chapter': '1', 'verse': '14', 'word_num': 19, 'word': 'αὐτοῦ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMS,'}]","αὐτοῦ",1,0,"[{'id': 753515, 'book_id': 'act', 'chapter': '1', 'verse': '14', 'word_num': 21, 'word': 'his', 'occurrence': 1}]","his",1,"αὐτοῦ = his",0.18889883616830797,0,0
"136306","act","1","15","17",",770030,",",753541,",0,"[{'id': 770030, 'book_id': 'act', 'chapter': '1', 'verse': '15', 'word_num': 18, 'word': 'αὐτὸ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RD,,,,ANS,'}]","αὐτὸ",1,0,"[{'id': 753541, 'book_id': 'act', 'chapter': '1', 'verse': '15', 'word_num': 24, 'word': 'place', 'occurrence': 1}]","place",1,"αὐτὸ = place",0.0017905102954341987,0,0
"136361","act","1","18","18",",770088,",",753618,",0,"[{'id': 770088, 'book_id': 'act', 'chapter': '1', 'verse': '18', 'word_num': 19, 'word': 'αὐτοῦ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMS,'}]","αὐτοῦ",1,0,"[{'id': 753618, 'book_id': 'act', 'chapter': '1', 'verse': '18', 'word_num': 24, 'word': 'his', 'occurrence': 3}]","his",1,"αὐτοῦ = his",0.18889883616830797,0,0
"136374","act","1","19","14",",770104,",",753638,",0,"[{'id': 770104, 'book_id': 'act', 'chapter': '1', 'verse': '19', 'word_num': 15, 'word': 'αὐτῶν', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMP,'}]","αὐτῶν",1,0,"[{'id': 753638, 'book_id': 'act', 'chapter': '1', 'verse': '19', 'word_num': 15, 'word': 'their', 'occurrence': 1}]","their",1,"αὐτῶν = their",0.04118173679498657,0,0
"136387","act","1","20","7",",770118,",",753657,",0,"[{'id': 770118, 'book_id': 'act', 'chapter': '1', 'verse': '20', 'word_num': 8, 'word': 'αὐτοῦ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMS,'}]","αὐτοῦ",1,0,"[{'id': 753657, 'book_id': 'act', 'chapter': '1', 'verse': '20', 'word_num': 10, 'word': 'his', 'occurrence': 1}]","his",1,"αὐτοῦ = his",0.18889883616830797,0,0
"136395","act","1","20","15",",770126,",",753670,",0,"[{'id': 770126, 'book_id': 'act', 'chapter': '1', 'verse': '20', 'word_num': 16, 'word': 'αὐτῇ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3DFS,'}]","αὐτῇ",1,0,"[{'id': 753670, 'book_id': 'act', 'chapter': '1', 'verse': '20', 'word_num': 23, 'word': 'it', 'occurrence': 2}]","it",1,"αὐτῇ = it",0.0035810205908683975,0,0
"136398","act","1","20","18",",770130,",",753676,",0,"[{'id': 770130, 'book_id': 'act', 'chapter': '1', 'verse': '20', 'word_num': 20, 'word': 'αὐτοῦ', 'occurrence': 2, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMS,'}]","αὐτοῦ",1,0,"[{'id': 753676, 'book_id': 'act', 'chapter': '1', 'verse': '20', 'word_num': 29, 'word': 'his', 'occurrence': 2}]","his",1,"αὐτοῦ = his",0.18889883616830797,0,0
"136434","act","1","22","15",",770166,",",753732,",0,"[{'id': 770166, 'book_id': 'act', 'chapter': '1', 'verse': '22', 'word_num': 15, 'word': 'αὐτοῦ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMS,'}]","αὐτοῦ",1,0,"[{'id': 753732, 'book_id': 'act', 'chapter': '1', 'verse': '22', 'word_num': 26, 'word': 'his', 'occurrence': 1}]","his",1,"αὐτοῦ = his",0.18889883616830797,0,0
"136481","act","1","26","3",",770220,",",753796,753797,",0,"[{'id': 770220, 'book_id': 'act', 'chapter': '1', 'verse': '26', 'word_num': 3, 'word': 'αὐτοῖς', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3DMP,'}]","αὐτοῖς",1,1,"[{'id': 753796, 'book_id': 'act', 'chapter': '1', 'verse': '26', 'word_num': 3, 'word': 'for', 'occurrence': 1}, {'id': 753797, 'book_id': 'act', 'chapter': '1', 'verse': '26', 'word_num': 4, 'word': 'them', 'occurrence': 1}]","for them",2,"αὐτοῖς = for them",0.004476275738585497,0,0
"136503","act","2","1","11",",770246,",",753824,",0,"[{'id': 770246, 'book_id': 'act', 'chapter': '2', 'verse': '1', 'word_num': 13, 'word': 'αὐτό', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RD,,,,ANS,'}]","αὐτό",1,0,"[{'id': 753824, 'book_id': 'act', 'chapter': '2', 'verse': '1', 'word_num': 12, 'word': 'place', 'occurrence': 1}]","place",1,"αὐτό = place",0.0008952551477170994,0,0
"136521","act","2","3","2",",770268,",",753850,753851,",0,"[{'id': 770268, 'book_id': 'act', 'chapter': '2', 'verse': '3', 'word_num': 2, 'word': 'αὐτοῖς', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3DMP,'}]","αὐτοῖς",1,1,"[{'id': 753850, 'book_id': 'act', 'chapter': '2', 'verse': '3', 'word_num': 2, 'word': 'to', 'occurrence': 1}, {'id': 753851, 'book_id': 'act', 'chapter': '2', 'verse': '3', 'word_num': 3, 'word': 'them', 'occurrence': 1}]","to them",2,"αὐτοῖς = to them",0.025067144136078783,0,0
"136531","act","2","3","12",",770278,",",753862,753863,",0,"[{'id': 770278, 'book_id': 'act', 'chapter': '2', 'verse': '3', 'word_num': 12, 'word': 'αὐτῶν', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMP,'}]","αὐτῶν",1,1,"[{'id': 753862, 'book_id': 'act', 'chapter': '2', 'verse': '3', 'word_num': 14, 'word': 'of', 'occurrence': 1}, {'id': 753863, 'book_id': 'act', 'chapter': '2', 'verse': '3', 'word_num': 15, 'word': 'them', 'occurrence': 2}]","of them",2,"αὐτῶν = of them",0.007162041181736795,0,0
"136545","act","2","4","15",",770294,",",753883,",0,"[{'id': 770294, 'book_id': 'act', 'chapter': '2', 'verse': '4', 'word_num': 15, 'word': 'αὐτοῖς', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3DMP,'}]","αὐτοῖς",1,0,"[{'id': 753883, 'book_id': 'act', 'chapter': '2', 'verse': '4', 'word_num': 19, 'word': 'them', 'occurrence': 1}]","them",1,"αὐτοῖς = them",0.03581020590868397,0,0
"136576","act","2","6","17",",770328,",",753918,",0,"[{'id': 770328, 'book_id': 'act', 'chapter': '2', 'verse': '6', 'word_num': 18, 'word': 'αὐτῶν', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMP,'}]","αὐτῶν",1,0,"[{'id': 753918, 'book_id': 'act', 'chapter': '2', 'verse': '6', 'word_num': 17, 'word': 'them', 'occurrence': 2}]","them",1,"αὐτῶν = them",0.02954341987466428,0,0
"136644","act","2","11","9",",770399,",",754010,",0,"[{'id': 770399, 'book_id': 'act', 'chapter': '2', 'verse': '11', 'word_num': 9, 'word': 'αὐτῶν', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMP,'}]","αὐτῶν",1,0,"[{'id': 754010, 'book_id': 'act', 'chapter': '2', 'verse': '11', 'word_num': 9, 'word': 'them', 'occurrence': 1}]","them",1,"αὐτῶν = them",0.02954341987466428,0,0
"136677","act","2","14","8",",770438,",",754054,",0,"[{'id': 770438, 'book_id': 'act', 'chapter': '2', 'verse': '14', 'word_num': 10, 'word': 'αὐτοῦ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMS,'}]","αὐτοῦ",1,0,"[{'id': 754054, 'book_id': 'act', 'chapter': '2', 'verse': '14', 'word_num': 7, 'word': 'his', 'occurrence': 1}]","his",1,"αὐτοῦ = his",0.18889883616830797,0,0
"136680","act","2","14","11",",770441,",",754058,754059,",0,"[{'id': 770441, 'book_id': 'act', 'chapter': '2', 'verse': '14', 'word_num': 13, 'word': 'αὐτοῖς', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3DMP,'}]","αὐτοῖς",1,1,"[{'id': 754058, 'book_id': 'act', 'chapter': '2', 'verse': '14', 'word_num': 11, 'word': 'to', 'occurrence': 1}, {'id': 754059, 'book_id': 'act', 'chapter': '2', 'verse': '14', 'word_num': 12, 'word': 'them', 'occurrence': 1}]","to them",2,"αὐτοῖς = to them",0.025067144136078783,0,0
"136830","act","2","22","22",",770612,",",754264,",0,"[{'id': 770612, 'book_id': 'act', 'chapter': '2', 'verse': '22', 'word_num': 24, 'word': 'αὐτοῦ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMS,'}]","αὐτοῦ",1,0,"[{'id': 754264, 'book_id': 'act', 'chapter': '2', 'verse': '22', 'word_num': 29, 'word': 'him', 'occurrence': 1}]","him",1,"αὐτοῦ = him",0.04028648164726947,0,0
"136836","act","2","22","28",",770619,",",754270,",0,"[{'id': 770619, 'book_id': 'act', 'chapter': '2', 'verse': '22', 'word_num': 31, 'word': 'αὐτοὶ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RE,,,2NMP,'}]","αὐτοὶ",1,0,"[{'id': 754270, 'book_id': 'act', 'chapter': '2', 'verse': '22', 'word_num': 35, 'word': 'yourselves', 'occurrence': 1}]","yourselves",1,"αὐτοὶ = yourselves",0.0017905102954341987,0,0
"136865","act","2","24","13",",770649,",",754320,754321,",0,"[{'id': 770649, 'book_id': 'act', 'chapter': '2', 'verse': '24', 'word_num': 14, 'word': 'αὐτὸν', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3AMS,'}]","αὐτὸν",1,1,"[{'id': 754320, 'book_id': 'act', 'chapter': '2', 'verse': '24', 'word_num': 20, 'word': 'for', 'occurrence': 1}, {'id': 754321, 'book_id': 'act', 'chapter': '2', 'verse': '24', 'word_num': 21, 'word': 'him', 'occurrence': 2}]","for him",2,"αὐτὸν = for him",0.0035810205908683975,0,0
"136867","act","2","24","15",",770651,",",754326,",0,"[{'id': 770651, 'book_id': 'act', 'chapter': '2', 'verse': '24', 'word_num': 16, 'word': 'αὐτοῦ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMS,'}]","αὐτοῦ",1,0,"[{'id': 754326, 'book_id': 'act', 'chapter': '2', 'verse': '24', 'word_num': 26, 'word': 'it', 'occurrence': 2}]","it",1,"αὐτοῦ = it",0.0008952551477170994,0,0
"136872","act","2","25","4",",770656,",",754331,",0,"[{'id': 770656, 'book_id': 'act', 'chapter': '2', 'verse': '25', 'word_num': 4, 'word': 'αὐτόν', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3AMS,'}]","αὐτόν",1,0,"[{'id': 754331, 'book_id': 'act', 'chapter': '2', 'verse': '25', 'word_num': 4, 'word': 'him', 'occurrence': 1}]","him",1,"αὐτόν = him",0.03670546105640107,0,0
"136946","act","2","29","19",",770738,",",754433,",0,"[{'id': 770738, 'book_id': 'act', 'chapter': '2', 'verse': '29', 'word_num': 20, 'word': 'αὐτοῦ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMS,'}]","αὐτοῦ",1,0,"[{'id': 754433, 'book_id': 'act', 'chapter': '2', 'verse': '29', 'word_num': 23, 'word': 'his', 'occurrence': 1}]","his",1,"αὐτοῦ = his",0.18889883616830797,0,0
"136961","act","2","30","8",",770754,",",754455,754456,",0,"[{'id': 770754, 'book_id': 'act', 'chapter': '2', 'verse': '30', 'word_num': 8, 'word': 'αὐτῷ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3DMS,'}]","αὐτῷ",1,1,"[{'id': 754455, 'book_id': 'act', 'chapter': '2', 'verse': '30', 'word_num': 14, 'word': 'to', 'occurrence': 1}, {'id': 754456, 'book_id': 'act', 'chapter': '2', 'verse': '30', 'word_num': 15, 'word': 'him', 'occurrence': 1}]","to him",2,"αὐτῷ = to him",0.03312444046553268,0,0
"136967","act","2","30","14",",770761,",",754465,",0,"[{'id': 770761, 'book_id': 'act', 'chapter': '2', 'verse': '30', 'word_num': 15, 'word': 'αὐτοῦ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMS,'}]","αὐτοῦ",1,0,"[{'id': 754465, 'book_id': 'act', 'chapter': '2', 'verse': '30', 'word_num': 24, 'word': 'his', 'occurrence': 1}]","his",1,"αὐτοῦ = his",0.18889883616830797,0,0
"136971","act","2","30","18",",770766,",",754468,",0,"[{'id': 770766, 'book_id': 'act', 'chapter': '2', 'verse': '30', 'word_num': 20, 'word': 'αὐτοῦ', 'occurrence': 2, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMS,'}]","αὐτοῦ",1,0,"[{'id': 754468, 'book_id': 'act', 'chapter': '2', 'verse': '30', 'word_num': 27, 'word': 'his', 'occurrence': 2}]","his",1,"αὐτοῦ = his",0.18889883616830797,0,0
"136986","act","2","31","14",",770782,",",754496,",0,"[{'id': 770782, 'book_id': 'act', 'chapter': '2', 'verse': '31', 'word_num': 15, 'word': 'αὐτοῦ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMS,'}]","αὐτοῦ",1,0,"[{'id': 754496, 'book_id': 'act', 'chapter': '2', 'verse': '31', 'word_num': 26, 'word': 'his', 'occurrence': 1}]","his",1,"αὐτοῦ = his",0.18889883616830797,0,0
"137031","act","2","34","9",",770830,",",754555,",0,"[{'id': 770830, 'book_id': 'act', 'chapter': '2', 'verse': '34', 'word_num': 9, 'word': 'αὐτός', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RE,,,3NMS,'}]","αὐτός",1,0,"[{'id': 754555, 'book_id': 'act', 'chapter': '2', 'verse': '34', 'word_num': 10, 'word': 'himself', 'occurrence': 1}]","himself",1,"αὐτός = himself",0.0017905102954341987,0,0
"137058","act","2","36","9",",770859,",",754591,",0,"[{'id': 770859, 'book_id': 'act', 'chapter': '2', 'verse': '36', 'word_num': 9, 'word': 'αὐτὸν', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3AMS,'}]","αὐτὸν",1,0,"[{'id': 754591, 'book_id': 'act', 'chapter': '2', 'verse': '36', 'word_num': 13, 'word': 'him', 'occurrence': 1}]","him",1,"αὐτὸν = him",0.10295434198746643,0,0
"137088","act","2","38","3",",770892,",",754632,",0,"[{'id': 770892, 'book_id': 'act', 'chapter': '2', 'verse': '38', 'word_num': 3, 'word': 'αὐτούς', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3AMP,'}]","αὐτούς",1,0,"[{'id': 754632, 'book_id': 'act', 'chapter': '2', 'verse': '38', 'word_num': 4, 'word': 'them', 'occurrence': 1}]","them",1,"αὐτούς = them",0.03491495076096687,0,0
"137138","act","2","40","7",",770944,",",754697,",0,"[{'id': 770944, 'book_id': 'act', 'chapter': '2', 'verse': '40', 'word_num': 7, 'word': 'αὐτοὺς', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3AMP,'}]","αὐτοὺς",1,0,"[{'id': 754697, 'book_id': 'act', 'chapter': '2', 'verse': '40', 'word_num': 8, 'word': 'them', 'occurrence': 1}]","them",1,"αὐτοὺς = them",0.050134288272157566,0,0
"137150","act","2","41","5",",770959,",",754708,",0,"[{'id': 770959, 'book_id': 'act', 'chapter': '2', 'verse': '41', 'word_num': 6, 'word': 'αὐτοῦ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMS,'}]","αὐτοῦ",1,0,"[{'id': 754708, 'book_id': 'act', 'chapter': '2', 'verse': '41', 'word_num': 3, 'word': 'his', 'occurrence': 1}]","his",1,"αὐτοῦ = his",0.18889883616830797,0,0
"137197","act","2","44","7",",771008,",",754765,",0,"[{'id': 771008, 'book_id': 'act', 'chapter': '2', 'verse': '44', 'word_num': 7, 'word': 'αὐτὸ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RD,,,,ANS,'}]","αὐτὸ",1,0,"[{'id': 754765, 'book_id': 'act', 'chapter': '2', 'verse': '44', 'word_num': 6, 'word': 'place', 'occurrence': 1}]","place",1,"αὐτὸ = place",0.0017905102954341987,0,0
"137210","act","2","45","8",",771022,",",754781,",0,"[{'id': 771022, 'book_id': 'act', 'chapter': '2', 'verse': '45', 'word_num': 9, 'word': 'αὐτὰ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3ANP,'}]","αὐτὰ",1,0,"[{'id': 754781, 'book_id': 'act', 'chapter': '2', 'verse': '45', 'word_num': 9, 'word': 'them', 'occurrence': 1}]","them",1,"αὐτὰ = them",0.0017905102954341987,0,0
"137254","act","2","47","18",",771068,771069,",",754834,754835,",1,"[{'id': 771068, 'book_id': 'act', 'chapter': '2', 'verse': '47', 'word_num': 19, 'word': 'τὸ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,ANS,'}, {'id': 771069, 'book_id': 'act', 'chapter': '2', 'verse': '47', 'word_num': 20, 'word': 'αὐτό', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RD,,,,ANS,'}]","τὸ αὐτό",2,1,"[{'id': 754834, 'book_id': 'act', 'chapter': '2', 'verse': '47', 'word_num': 21, 'word': 'their', 'occurrence': 1}, {'id': 754835, 'book_id': 'act', 'chapter': '2', 'verse': '47', 'word_num': 22, 'word': 'number', 'occurrence': 1}]","their number",2,"τὸ αὐτό = their number",0.0008952551477170994,0,0
"137276","act","3","2","7",",771092,",",754864,",0,"[{'id': 771092, 'book_id': 'act', 'chapter': '3', 'verse': '2', 'word_num': 7, 'word': 'αὐτοῦ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMS,'}]","αὐτοῦ",1,0,"[{'id': 754864, 'book_id': 'act', 'chapter': '3', 'verse': '2', 'word_num': 10, 'word': 'his', 'occurrence': 1}]","his",1,"αὐτοῦ = his",0.18889883616830797,0,0
"137316","act","3","4","4",",771133,",",754928,",0,"[{'id': 771133, 'book_id': 'act', 'chapter': '3', 'verse': '4', 'word_num': 4, 'word': 'αὐτὸν', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3AMS,'}]","αὐτὸν",1,0,"[{'id': 754928, 'book_id': 'act', 'chapter': '3', 'verse': '4', 'word_num': 5, 'word': 'him', 'occurrence': 1}]","him",1,"αὐτὸν = him",0.10295434198746643,0,0
"137326","act","3","5","3",",771144,",",754938,754939,",0,"[{'id': 771144, 'book_id': 'act', 'chapter': '3', 'verse': '5', 'word_num': 3, 'word': 'αὐτοῖς', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3DMP,'}]","αὐτοῖς",1,1,"[{'id': 754938, 'book_id': 'act', 'chapter': '3', 'verse': '5', 'word_num': 3, 'word': 'at', 'occurrence': 1}, {'id': 754939, 'book_id': 'act', 'chapter': '3', 'verse': '5', 'word_num': 4, 'word': 'them', 'occurrence': 1}]","at them",2,"αὐτοῖς = at them",0.0008952551477170994,0,0
"137330","act","3","5","7",",771148,",",754945,",0,"[{'id': 771148, 'book_id': 'act', 'chapter': '3', 'verse': '5', 'word_num': 7, 'word': 'αὐτῶν', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMP,'}]","αὐτῶν",1,0,"[{'id': 754945, 'book_id': 'act', 'chapter': '3', 'verse': '5', 'word_num': 10, 'word': 'them', 'occurrence': 2}]","them",1,"αὐτῶν = them",0.02954341987466428,0,0
"137355","act","3","7","2",",771175,",",754977,",0,"[{'id': 771175, 'book_id': 'act', 'chapter': '3', 'verse': '7', 'word_num': 2, 'word': 'αὐτὸν', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3AMS,'}]","αὐτὸν",1,0,"[{'id': 754977, 'book_id': 'act', 'chapter': '3', 'verse': '7', 'word_num': 1, 'word': 'him', 'occurrence': 1}]","him",1,"αὐτὸν = him",0.10295434198746643,0,0
