"id","book_id","chapter","verse","alignment_num","orig_lang_words","target_lang_words","origSpan","origWords","origWordsTxt","alignmentOrigWords","targetSpan","targetWords","targetWordsTxt","alignmentTargetWords","alignmentTxt","frequency","matchCount","origWordsBetween","targetWordsBetween"
"521669","rom","5","9","13",",1504591,",",1299587,",0,"[{'id': 1504591, 'book_id': 'rom', 'chapter': '5', 'verse': '9', 'word_num': 14, 'word': 'ὀργῆς', 'occurrence': 1, 'strong': 'G37090', 'lemma': 'ὀργή', 'morph': 'Gr,N,,,,,GFS,'}]","ὀργῆς",1,0,"[{'id': 1299587, 'book_id': 'rom', 'chapter': '5', 'verse': '9', 'word_num': 19, 'word': 'wrath', 'occurrence': 1}]","wrath",1,"ὀργῆς = wrath",0.11320754716981132,6,0,0
"523635","rom","9","22","5",",1506709,1506710,",",1302595,1302596,",1,"[{'id': 1506709, 'book_id': 'rom', 'chapter': '9', 'verse': '22', 'word_num': 6, 'word': 'τὴν', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EP,,,,AFS,'}, {'id': 1506710, 'book_id': 'rom', 'chapter': '9', 'verse': '22', 'word_num': 7, 'word': 'ὀργὴν', 'occurrence': 1, 'strong': 'G37090', 'lemma': 'ὀργή', 'morph': 'Gr,N,,,,,AFS,'}]","τὴν ὀργὴν",2,1,"[{'id': 1302595, 'book_id': 'rom', 'chapter': '9', 'verse': '22', 'word_num': 9, 'word': 'his', 'occurrence': 1}, {'id': 1302596, 'book_id': 'rom', 'chapter': '9', 'verse': '22', 'word_num': 10, 'word': 'wrath', 'occurrence': 1}]","his wrath",2,"τὴν ὀργὴν = his wrath",0.018867924528301886,1,0,0
"523646","rom","9","22","16",",1506721,",",1302608,1302609,",0,"[{'id': 1506721, 'book_id': 'rom', 'chapter': '9', 'verse': '22', 'word_num': 18, 'word': 'ὀργῆς', 'occurrence': 1, 'strong': 'G37090', 'lemma': 'ὀργή', 'morph': 'Gr,N,,,,,GFS,'}]","ὀργῆς",1,1,"[{'id': 1302608, 'book_id': 'rom', 'chapter': '9', 'verse': '22', 'word_num': 22, 'word': 'of', 'occurrence': 1}, {'id': 1302609, 'book_id': 'rom', 'chapter': '9', 'verse': '22', 'word_num': 23, 'word': 'wrath', 'occurrence': 2}]","of wrath",2,"ὀργῆς = of wrath",0.05660377358490566,3,0,0
"524893","rom","12","19","8",",1508075,",",1304538,",0,"[{'id': 1508075, 'book_id': 'rom', 'chapter': '12', 'verse': '19', 'word_num': 8, 'word': 'ὀργῇ', 'occurrence': 1, 'strong': 'G37090', 'lemma': 'ὀργή', 'morph': 'Gr,N,,,,,DFS,'}]","ὀργῇ",1,0,"[{'id': 1304538, 'book_id': 'rom', 'chapter': '12', 'verse': '19', 'word_num': 10, 'word': 'wrath', 'occurrence': 1}]","wrath",1,"ὀργῇ = wrath",0.018867924528301886,1,0,0
"525007","rom","13","4","25",",1508206,",",1304717,",0,"[{'id': 1508206, 'book_id': 'rom', 'chapter': '13', 'verse': '4', 'word_num': 26, 'word': 'ὀργὴν', 'occurrence': 1, 'strong': 'G37090', 'lemma': 'ὀργή', 'morph': 'Gr,N,,,,,AFS,'}]","ὀργὴν",1,0,"[{'id': 1304717, 'book_id': 'rom', 'chapter': '13', 'verse': '4', 'word_num': 40, 'word': 'wrath', 'occurrence': 1}]","wrath",1,"ὀργὴν = wrath",0.09433962264150944,5,0,0
"525019","rom","13","5","8",",1508218,",",1304733,",0,"[{'id': 1508218, 'book_id': 'rom', 'chapter': '13', 'verse': '5', 'word_num': 7, 'word': 'ὀργὴν', 'occurrence': 1, 'strong': 'G37090', 'lemma': 'ὀργή', 'morph': 'Gr,N,,,,,AFS,'}]","ὀργὴν",1,0,"[{'id': 1304733, 'book_id': 'rom', 'chapter': '13', 'verse': '5', 'word_num': 9, 'word': 'wrath', 'occurrence': 1}]","wrath",1,"ὀργὴν = wrath",0.09433962264150944,5,0,0
"537123","2co","12","20","20",",1520769,",",1322547,1322548,1322549,",0,"[{'id': 1520769, 'book_id': '2co', 'chapter': '12', 'verse': '20', 'word_num': 20, 'word': 'θυμοί', 'occurrence': 1, 'strong': 'G23720', 'lemma': 'θυμός', 'morph': 'Gr,N,,,,,NMP,'}]","θυμοί",1,2,"[{'id': 1322547, 'book_id': '2co', 'chapter': '12', 'verse': '20', 'word_num': 33, 'word': 'outbursts', 'occurrence': 1}, {'id': 1322548, 'book_id': '2co', 'chapter': '12', 'verse': '20', 'word_num': 34, 'word': 'of', 'occurrence': 1}, {'id': 1322549, 'book_id': '2co', 'chapter': '12', 'verse': '20', 'word_num': 35, 'word': 'anger', 'occurrence': 1}]","outbursts of anger",3,"θυμοί = outbursts of anger",0.03773584905660377,2,0,0
"539199","gal","5","20","5",",1522924,",",1325771,1325772,1325773,",0,"[{'id': 1522924, 'book_id': 'gal', 'chapter': '5', 'verse': '20', 'word_num': 5, 'word': 'θυμοί', 'occurrence': 1, 'strong': 'G23720', 'lemma': 'θυμός', 'morph': 'Gr,N,,,,,NMP,'}]","θυμοί",1,2,"[{'id': 1325771, 'book_id': 'gal', 'chapter': '5', 'verse': '20', 'word_num': 5, 'word': 'outbursts', 'occurrence': 1}, {'id': 1325772, 'book_id': 'gal', 'chapter': '5', 'verse': '20', 'word_num': 6, 'word': 'of', 'occurrence': 1}, {'id': 1325773, 'book_id': 'gal', 'chapter': '5', 'verse': '20', 'word_num': 7, 'word': 'anger', 'occurrence': 1}]","outbursts of anger",3,"θυμοί = outbursts of anger",0.03773584905660377,2,0,0
"539980","eph","2","3","27",",1523727,",",1326837,1326838,",0,"[{'id': 1523727, 'book_id': 'eph', 'chapter': '2', 'verse': '3', 'word_num': 25, 'word': 'ὀργῆς', 'occurrence': 1, 'strong': 'G37090', 'lemma': 'ὀργή', 'morph': 'Gr,N,,,,,GFS,'}]","ὀργῆς",1,1,"[{'id': 1326837, 'book_id': 'eph', 'chapter': '2', 'verse': '3', 'word_num': 30, 'word': 'of', 'occurrence': 4}, {'id': 1326838, 'book_id': 'eph', 'chapter': '2', 'verse': '3', 'word_num': 31, 'word': 'wrath', 'occurrence': 1}]","of wrath",2,"ὀργῆς = of wrath",0.05660377358490566,3,0,0
"541062","eph","4","31","4",",1524805,",",1328261,",0,"[{'id': 1524805, 'book_id': 'eph', 'chapter': '4', 'verse': '31', 'word_num': 3, 'word': 'θυμὸς', 'occurrence': 1, 'strong': 'G23720', 'lemma': 'θυμός', 'morph': 'Gr,N,,,,,NMS,'}]","θυμὸς",1,0,"[{'id': 1328261, 'book_id': 'eph', 'chapter': '4', 'verse': '31', 'word_num': 4, 'word': 'rage', 'occurrence': 1}]","rage",1,"θυμὸς = rage",0.018867924528301886,1,0,0
"541064","eph","4","31","6",",1524807,",",1328263,",0,"[{'id': 1524807, 'book_id': 'eph', 'chapter': '4', 'verse': '31', 'word_num': 5, 'word': 'ὀργὴ', 'occurrence': 1, 'strong': 'G37090', 'lemma': 'ὀργή', 'morph': 'Gr,N,,,,,NFS,'}]","ὀργὴ",1,0,"[{'id': 1328263, 'book_id': 'eph', 'chapter': '4', 'verse': '31', 'word_num': 6, 'word': 'anger', 'occurrence': 1}]","anger",1,"ὀργὴ = anger",0.018867924528301886,1,0,0
"541185","eph","5","6","11",",1524925,",",1328406,",0,"[{'id': 1524925, 'book_id': 'eph', 'chapter': '5', 'verse': '6', 'word_num': 10, 'word': 'ὀργὴ', 'occurrence': 1, 'strong': 'G37090', 'lemma': 'ὀργή', 'morph': 'Gr,N,,,,,NFS,'}]","ὀργὴ",1,0,"[{'id': 1328406, 'book_id': 'eph', 'chapter': '5', 'verse': '6', 'word_num': 14, 'word': 'wrath', 'occurrence': 1}]","wrath",1,"ὀργὴ = wrath",0.09433962264150944,5,0,0
"544421","col","3","6","3",",1528316,",",1333047,",0,"[{'id': 1528316, 'book_id': 'col', 'chapter': '3', 'verse': '6', 'word_num': 4, 'word': 'ὀργὴ', 'occurrence': 1, 'strong': 'G37090', 'lemma': 'ὀργή', 'morph': 'Gr,N,,,,,NFS,'}]","ὀργὴ",1,0,"[{'id': 1333047, 'book_id': 'col', 'chapter': '3', 'verse': '6', 'word_num': 7, 'word': 'wrath', 'occurrence': 1}]","wrath",1,"ὀργὴ = wrath",0.09433962264150944,5,0,0
"544442","col","3","8","8",",1528336,",",1333078,",0,"[{'id': 1528336, 'book_id': 'col', 'chapter': '3', 'verse': '8', 'word_num': 7, 'word': 'ὀργήν', 'occurrence': 1, 'strong': 'G37090', 'lemma': 'ὀργή', 'morph': 'Gr,N,,,,,AFS,'}]","ὀργήν",1,0,"[{'id': 1333078, 'book_id': 'col', 'chapter': '3', 'verse': '8', 'word_num': 11, 'word': 'wrath', 'occurrence': 1}]","wrath",1,"ὀργήν = wrath",0.018867924528301886,1,0,0
"544443","col","3","8","9",",1528337,",",1333079,",0,"[{'id': 1528337, 'book_id': 'col', 'chapter': '3', 'verse': '8', 'word_num': 8, 'word': 'θυμόν', 'occurrence': 1, 'strong': 'G23720', 'lemma': 'θυμός', 'morph': 'Gr,N,,,,,AMS,'}]","θυμόν",1,0,"[{'id': 1333079, 'book_id': 'col', 'chapter': '3', 'verse': '8', 'word_num': 12, 'word': 'anger', 'occurrence': 1}]","anger",1,"θυμόν = anger",0.018867924528301886,1,0,0
"545153","1th","1","10","16",",1529100,",",1334073,",0,"[{'id': 1529100, 'book_id': '1th', 'chapter': '1', 'verse': '10', 'word_num': 19, 'word': 'ὀργῆς', 'occurrence': 1, 'strong': 'G37090', 'lemma': 'ὀργή', 'morph': 'Gr,N,,,,,GFS,'}]","ὀργῆς",1,0,"[{'id': 1334073, 'book_id': '1th', 'chapter': '1', 'verse': '10', 'word_num': 22, 'word': 'wrath', 'occurrence': 1}]","wrath",1,"ὀργῆς = wrath",0.11320754716981132,6,0,0
"545458","1th","2","16","15",",1529420,1529421,",",1334498,",1,"[{'id': 1529420, 'book_id': '1th', 'chapter': '2', 'verse': '16', 'word_num': 18, 'word': 'ἡ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NFS,'}, {'id': 1529421, 'book_id': '1th', 'chapter': '2', 'verse': '16', 'word_num': 19, 'word': 'ὀργὴ', 'occurrence': 1, 'strong': 'G37090', 'lemma': 'ὀργή', 'morph': 'Gr,N,,,,,NFS,'}]","ἡ ὀργὴ",2,0,"[{'id': 1334498, 'book_id': '1th', 'chapter': '2', 'verse': '16', 'word_num': 25, 'word': 'wrath', 'occurrence': 1}]","wrath",1,"ἡ ὀργὴ = wrath",0.018867924528301886,1,0,0
"546161","1th","5","9","6",",1530168,",",1335477,",0,"[{'id': 1530168, 'book_id': '1th', 'chapter': '5', 'verse': '9', 'word_num': 7, 'word': 'ὀργὴν', 'occurrence': 1, 'strong': 'G37090', 'lemma': 'ὀργή', 'morph': 'Gr,N,,,,,AFS,'}]","ὀργὴν",1,0,"[{'id': 1335477, 'book_id': '1th', 'chapter': '5', 'verse': '9', 'word_num': 7, 'word': 'wrath', 'occurrence': 1}]","wrath",1,"ὀργὴν = wrath",0.09433962264150944,5,0,0
"547555","1ti","2","8","11",",1531601,",",1337448,",0,"[{'id': 1531601, 'book_id': '1ti', 'chapter': '2', 'verse': '8', 'word_num': 12, 'word': 'ὀργῆς', 'occurrence': 1, 'strong': 'G37090', 'lemma': 'ὀργή', 'morph': 'Gr,N,,,,,GFS,'}]","ὀργῆς",1,0,"[{'id': 1337448, 'book_id': '1ti', 'chapter': '2', 'verse': '8', 'word_num': 14, 'word': 'anger', 'occurrence': 1}]","anger",1,"ὀργῆς = anger",0.03773584905660377,2,0,0
"551655","heb","3","11","4",",1535740,1535741,",",1343316,",1,"[{'id': 1535740, 'book_id': 'heb', 'chapter': '3', 'verse': '11', 'word_num': 3, 'word': 'τῇ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,DFS,'}, {'id': 1535741, 'book_id': 'heb', 'chapter': '3', 'verse': '11', 'word_num': 4, 'word': 'ὀργῇ', 'occurrence': 1, 'strong': 'G37090', 'lemma': 'ὀργή', 'morph': 'Gr,N,,,,,DFS,'}]","τῇ ὀργῇ",2,0,"[{'id': 1343316, 'book_id': 'heb', 'chapter': '3', 'verse': '11', 'word_num': 8, 'word': 'anger', 'occurrence': 1}]","anger",1,"τῇ ὀργῇ = anger",0.018867924528301886,1,0,0
"551817","heb","4","3","11",",1535912,1535913,",",1343567,",1,"[{'id': 1535912, 'book_id': 'heb', 'chapter': '4', 'verse': '3', 'word_num': 11, 'word': 'τῇ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,DFS,'}, {'id': 1535913, 'book_id': 'heb', 'chapter': '4', 'verse': '3', 'word_num': 12, 'word': 'ὀργῇ', 'occurrence': 1, 'strong': 'G37090', 'lemma': 'ὀργή', 'morph': 'Gr,N,,,,,DFS,'}]","τῇ ὀργῇ",2,0,"[{'id': 1343567, 'book_id': 'heb', 'chapter': '4', 'verse': '3', 'word_num': 17, 'word': 'wrath', 'occurrence': 1}]","wrath",1,"τῇ ὀργῇ = wrath",0.018867924528301886,1,0,0
"554679","heb","11","27","8",",1538909,",",1347927,",0,"[{'id': 1538909, 'book_id': 'heb', 'chapter': '11', 'verse': '27', 'word_num': 6, 'word': 'θυμὸν', 'occurrence': 1, 'strong': 'G23720', 'lemma': 'θυμός', 'morph': 'Gr,N,,,,,AMS,'}]","θυμὸν",1,0,"[{'id': 1347927, 'book_id': 'heb', 'chapter': '11', 'verse': '27', 'word_num': 12, 'word': 'anger', 'occurrence': 1}]","anger",1,"θυμὸν = anger",0.018867924528301886,1,0,0
"555948","jas","1","19","13",",1540230,1540231,",",1349828,1349829,",1,"[{'id': 1540230, 'book_id': 'jas', 'chapter': '1', 'verse': '19', 'word_num': 17, 'word': 'εἰς', 'occurrence': 3, 'strong': 'G15190', 'lemma': 'εἰς', 'morph': 'Gr,P,,,,,A,,,'}, {'id': 1540231, 'book_id': 'jas', 'chapter': '1', 'verse': '19', 'word_num': 18, 'word': 'ὀργήν', 'occurrence': 1, 'strong': 'G37090', 'lemma': 'ὀργή', 'morph': 'Gr,N,,,,,AFS,'}]","εἰς ὀργήν",2,1,"[{'id': 1349828, 'book_id': 'jas', 'chapter': '1', 'verse': '19', 'word_num': 19, 'word': 'to', 'occurrence': 3}, {'id': 1349829, 'book_id': 'jas', 'chapter': '1', 'verse': '19', 'word_num': 20, 'word': 'anger', 'occurrence': 1}]","to anger",2,"εἰς ὀργήν = to anger",0.018867924528301886,1,0,0
"555950","jas","1","20","1",",1540232,",",1349831,1349832,",0,"[{'id': 1540232, 'book_id': 'jas', 'chapter': '1', 'verse': '20', 'word_num': 0, 'word': 'ὀργὴ', 'occurrence': 1, 'strong': 'G37090', 'lemma': 'ὀργή', 'morph': 'Gr,N,,,,,NFS,'}]","ὀργὴ",1,1,"[{'id': 1349831, 'book_id': 'jas', 'chapter': '1', 'verse': '20', 'word_num': 1, 'word': 'the', 'occurrence': 1}, {'id': 1349832, 'book_id': 'jas', 'chapter': '1', 'verse': '20', 'word_num': 2, 'word': 'anger', 'occurrence': 1}]","the anger",2,"ὀργὴ = the anger",0.018867924528301886,1,0,0
"565083","rev","6","16","21",",1550180,",",1363286,",0,"[{'id': 1550180, 'book_id': 'rev', 'chapter': '6', 'verse': '16', 'word_num': 23, 'word': 'ὀργῆς', 'occurrence': 1, 'strong': 'G37090', 'lemma': 'ὀργή', 'morph': 'Gr,N,,,,,GFS,'}]","ὀργῆς",1,0,"[{'id': 1363286, 'book_id': 'rev', 'chapter': '6', 'verse': '16', 'word_num': 31, 'word': 'wrath', 'occurrence': 1}]","wrath",1,"ὀργῆς = wrath",0.11320754716981132,6,0,0
"565090","rev","6","17","6",",1550190,",",1363293,",0,"[{'id': 1550190, 'book_id': 'rev', 'chapter': '6', 'verse': '17', 'word_num': 7, 'word': 'ὀργῆς', 'occurrence': 1, 'strong': 'G37090', 'lemma': 'ὀργή', 'morph': 'Gr,N,,,,,GFS,'}]","ὀργῆς",1,0,"[{'id': 1363293, 'book_id': 'rev', 'chapter': '6', 'verse': '17', 'word_num': 6, 'word': 'wrath', 'occurrence': 1}]","wrath",1,"ὀργῆς = wrath",0.11320754716981132,6,0,0
"566823","rev","11","18","5",",1552126,1552127,",",1365641,",1,"[{'id': 1552126, 'book_id': 'rev', 'chapter': '11', 'verse': '18', 'word_num': 6, 'word': 'ἡ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NFS,'}, {'id': 1552127, 'book_id': 'rev', 'chapter': '11', 'verse': '18', 'word_num': 7, 'word': 'ὀργή', 'occurrence': 1, 'strong': 'G37090', 'lemma': 'ὀργή', 'morph': 'Gr,N,,,,,NFS,'}]","ἡ ὀργή",2,0,"[{'id': 1365641, 'book_id': 'rev', 'chapter': '11', 'verse': '18', 'word_num': 6, 'word': 'wrath', 'occurrence': 1}]","wrath",1,"ἡ ὀργή = wrath",0.018867924528301886,1,0,0
"567157","rev","12","12","21",",1552500,",",1366084,",0,"[{'id': 1552500, 'book_id': 'rev', 'chapter': '12', 'verse': '12', 'word_num': 22, 'word': 'θυμὸν', 'occurrence': 1, 'strong': 'G23720', 'lemma': 'θυμός', 'morph': 'Gr,N,,,,,AMS,'}]","θυμὸν",1,0,"[{'id': 1366084, 'book_id': 'rev', 'chapter': '12', 'verse': '12', 'word_num': 30, 'word': 'with', 'occurrence': 1}]","with",1,"θυμὸν = with",0.018867924528301886,1,0,0
"567874","rev","14","8","18",",1553285,1553286,",",1367048,",1,"[{'id': 1553285, 'book_id': 'rev', 'chapter': '14', 'verse': '8', 'word_num': 14, 'word': 'τοῦ', 'occurrence': 2, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,GMS,'}, {'id': 1553286, 'book_id': 'rev', 'chapter': '14', 'verse': '8', 'word_num': 15, 'word': 'θυμοῦ', 'occurrence': 1, 'strong': 'G23720', 'lemma': 'θυμός', 'morph': 'Gr,N,,,,,GMS,'}]","τοῦ θυμοῦ",2,0,"[{'id': 1367048, 'book_id': 'rev', 'chapter': '14', 'verse': '8', 'word_num': 23, 'word': 'of', 'occurrence': 1}]","of",1,"τοῦ θυμοῦ = of",0.03773584905660377,2,0,0
"567914","rev","14","10","8",",1553332,",",1367092,",0,"[{'id': 1553332, 'book_id': 'rev', 'chapter': '14', 'verse': '10', 'word_num': 7, 'word': 'θυμοῦ', 'occurrence': 1, 'strong': 'G23720', 'lemma': 'θυμός', 'morph': 'Gr,N,,,,,GMS,'}]","θυμοῦ",1,0,"[{'id': 1367092, 'book_id': 'rev', 'chapter': '14', 'verse': '10', 'word_num': 9, 'word': 'wrath', 'occurrence': 1}]","wrath",1,"θυμοῦ = wrath",0.07547169811320754,4,0,0
