"id","book_id","chapter","verse","alignment_num","orig_lang_words","target_lang_words","origSpan","origWords","origWordsTxt","alignmentOrigWords","targetSpan","targetWords","targetWordsTxt","alignmentTargetWords","alignmentTxt","frequency","matchCount","origWordsBetween","targetWordsBetween"
"520766","rom","2","27","5",",1503573,",",1298160,1298161,1298162,",0,"[{'id': 1503573, 'book_id': 'rom', 'chapter': '2', 'verse': '27', 'word_num': 8, 'word': 'τελοῦσα', 'occurrence': 1, 'strong': 'G50550', 'lemma': 'τελέω', 'morph': 'Gr,V,PPA,NFS,'}]","τελοῦσα",1,2,"[{'id': 1298160, 'book_id': 'rom', 'chapter': '2', 'verse': '27', 'word_num': 10, 'word': 'if', 'occurrence': 1}, {'id': 1298161, 'book_id': 'rom', 'chapter': '2', 'verse': '27', 'word_num': 11, 'word': 'he', 'occurrence': 1}, {'id': 1298162, 'book_id': 'rom', 'chapter': '2', 'verse': '27', 'word_num': 12, 'word': 'keeps', 'occurrence': 1}]","if he keeps",3,"τελοῦσα = if he keeps",1.0,1,0,0
"525027","rom","13","6","3",",1508229,",",1304743,1304744,",0,"[{'id': 1508229, 'book_id': 'rom', 'chapter': '13', 'verse': '6', 'word_num': 5, 'word': 'τελεῖτε', 'occurrence': 1, 'strong': 'G50550', 'lemma': 'τελέω', 'morph': 'Gr,V,IPA2,,P,'}]","τελεῖτε",1,1,"[{'id': 1304743, 'book_id': 'rom', 'chapter': '13', 'verse': '6', 'word_num': 4, 'word': 'you', 'occurrence': 1}, {'id': 1304744, 'book_id': 'rom', 'chapter': '13', 'verse': '6', 'word_num': 5, 'word': 'pay', 'occurrence': 1}]","you pay",2,"τελεῖτε = you pay",0.5,1,0,0
"556192","jas","2","8","2",",1540488,",",1350176,1350177,",0,"[{'id': 1540488, 'book_id': 'jas', 'chapter': '2', 'verse': '8', 'word_num': 3, 'word': 'τελεῖτε', 'occurrence': 1, 'strong': 'G50550', 'lemma': 'τελέω', 'morph': 'Gr,V,IPA2,,P,'}]","τελεῖτε",1,1,"[{'id': 1350176, 'book_id': 'jas', 'chapter': '2', 'verse': '8', 'word_num': 2, 'word': 'you', 'occurrence': 1}, {'id': 1350177, 'book_id': 'jas', 'chapter': '2', 'verse': '8', 'word_num': 3, 'word': 'fulfill', 'occurrence': 1}]","you fulfill",2,"τελεῖτε = you fulfill",0.5,1,0,0
"536893","2co","12","9","8",",1520545,",",1322205,1322206,1322207,",0,"[{'id': 1520545, 'book_id': '2co', 'chapter': '12', 'verse': '9', 'word_num': 13, 'word': 'τελεῖται', 'occurrence': 1, 'strong': 'G50550', 'lemma': 'τελέω', 'morph': 'Gr,V,IPP3,,S,'}]","τελεῖται",1,2,"[{'id': 1322205, 'book_id': '2co', 'chapter': '12', 'verse': '9', 'word_num': 13, 'word': 'is', 'occurrence': 2}, {'id': 1322206, 'book_id': '2co', 'chapter': '12', 'verse': '9', 'word_num': 14, 'word': 'made', 'occurrence': 1}, {'id': 1322207, 'book_id': '2co', 'chapter': '12', 'verse': '9', 'word_num': 15, 'word': 'perfect', 'occurrence': 1}]","is made perfect",3,"τελεῖται = is made perfect",1.0,1,0,0
"539145","gal","5","16","5",",1522874,",",1325687,1325688,",0,"[{'id': 1522874, 'book_id': 'gal', 'chapter': '5', 'verse': '16', 'word_num': 9, 'word': 'τελέσητε', 'occurrence': 1, 'strong': 'G50550', 'lemma': 'τελέω', 'morph': 'Gr,V,SAA2,,P,'}]","τελέσητε",1,1,"[{'id': 1325687, 'book_id': 'gal', 'chapter': '5', 'verse': '16', 'word_num': 8, 'word': 'you', 'occurrence': 1}, {'id': 1325688, 'book_id': 'gal', 'chapter': '5', 'verse': '16', 'word_num': 9, 'word': 'will', 'occurrence': 1}]","you will",2,"τελέσητε = you will",1.0,1,0,0
"549766","2ti","4","7","4",",1533791,",",1340564,1340565,1340566,",0,"[{'id': 1533791, 'book_id': '2ti', 'chapter': '4', 'verse': '7', 'word_num': 6, 'word': 'τετέλεκα', 'occurrence': 1, 'strong': 'G50550', 'lemma': 'τελέω', 'morph': 'Gr,V,IEA1,,S,'}]","τετέλεκα",1,2,"[{'id': 1340564, 'book_id': '2ti', 'chapter': '4', 'verse': '7', 'word_num': 7, 'word': 'I', 'occurrence': 2}, {'id': 1340565, 'book_id': '2ti', 'chapter': '4', 'verse': '7', 'word_num': 8, 'word': 'have', 'occurrence': 2}, {'id': 1340566, 'book_id': '2ti', 'chapter': '4', 'verse': '7', 'word_num': 9, 'word': 'finished', 'occurrence': 1}]","I have finished",3,"τετέλεκα = I have finished",1.0,1,0,0
"566346","rev","10","7","16",",1551578,",",1364994,1364995,1364996,",0,"[{'id': 1551578, 'book_id': 'rev', 'chapter': '10', 'verse': '7', 'word_num': 13, 'word': 'ἐτελέσθη', 'occurrence': 1, 'strong': 'G50550', 'lemma': 'τελέω', 'morph': 'Gr,V,IAP3,,S,'}]","ἐτελέσθη",1,2,"[{'id': 1364994, 'book_id': 'rev', 'chapter': '10', 'verse': '7', 'word_num': 24, 'word': 'will', 'occurrence': 1}, {'id': 1364995, 'book_id': 'rev', 'chapter': '10', 'verse': '7', 'word_num': 25, 'word': 'be', 'occurrence': 1}, {'id': 1364996, 'book_id': 'rev', 'chapter': '10', 'verse': '7', 'word_num': 26, 'word': 'accomplished', 'occurrence': 1}]","will be accomplished",3,"ἐτελέσθη = will be accomplished",0.5,1,0,0
"568203","rev","15","1","22",",1553646,",",1367473,1367474,1367475,",0,"[{'id': 1553646, 'book_id': 'rev', 'chapter': '15', 'verse': '1', 'word_num': 20, 'word': 'ἐτελέσθη', 'occurrence': 1, 'strong': 'G50550', 'lemma': 'τελέω', 'morph': 'Gr,V,IAP3,,S,'}]","ἐτελέσθη",1,2,"[{'id': 1367473, 'book_id': 'rev', 'chapter': '15', 'verse': '1', 'word_num': 25, 'word': 'will', 'occurrence': 1}, {'id': 1367474, 'book_id': 'rev', 'chapter': '15', 'verse': '1', 'word_num': 26, 'word': 'be', 'occurrence': 1}, {'id': 1367475, 'book_id': 'rev', 'chapter': '15', 'verse': '1', 'word_num': 27, 'word': 'completed', 'occurrence': 1}]","will be completed",3,"ἐτελέσθη = will be completed",0.5,1,0,0
"566584","rev","11","7","1",",1551844,",",1365315,1365316,1365317,1365318,",0,"[{'id': 1551844, 'book_id': 'rev', 'chapter': '11', 'verse': '7', 'word_num': 2, 'word': 'τελέσωσιν', 'occurrence': 1, 'strong': 'G50550', 'lemma': 'τελέω', 'morph': 'Gr,V,SAA3,,P,'}]","τελέσωσιν",1,3,"[{'id': 1365315, 'book_id': 'rev', 'chapter': '11', 'verse': '7', 'word_num': 1, 'word': 'they', 'occurrence': 1}, {'id': 1365316, 'book_id': 'rev', 'chapter': '11', 'verse': '7', 'word_num': 2, 'word': 'will', 'occurrence': 1}, {'id': 1365317, 'book_id': 'rev', 'chapter': '11', 'verse': '7', 'word_num': 3, 'word': 'have', 'occurrence': 1}, {'id': 1365318, 'book_id': 'rev', 'chapter': '11', 'verse': '7', 'word_num': 4, 'word': 'finished', 'occurrence': 1}]","they will have finished",4,"τελέσωσιν = they will have finished",1.0,1,0,0
"568375","rev","15","8","26",",1553836,",",1367693,1367694,",0,"[{'id': 1553836, 'book_id': 'rev', 'chapter': '15', 'verse': '8', 'word_num': 23, 'word': 'τελεσθῶσιν', 'occurrence': 1, 'strong': 'G50550', 'lemma': 'τελέω', 'morph': 'Gr,V,SAP3,,P,'}]","τελεσθῶσιν",1,1,"[{'id': 1367693, 'book_id': 'rev', 'chapter': '15', 'verse': '8', 'word_num': 31, 'word': 'were', 'occurrence': 1}, {'id': 1367694, 'book_id': 'rev', 'chapter': '15', 'verse': '8', 'word_num': 32, 'word': 'completed', 'occurrence': 1}]","were completed",2,"τελεσθῶσιν = were completed",1.0,1,0,0
"569211","rev","17","17","21",",1554731,",",1368815,1368816,",0,"[{'id': 1554731, 'book_id': 'rev', 'chapter': '17', 'verse': '17', 'word_num': 24, 'word': 'τελεσθήσονται', 'occurrence': 1, 'strong': 'G50550', 'lemma': 'τελέω', 'morph': 'Gr,V,IFP3,,P,'}]","τελεσθήσονται",1,1,"[{'id': 1368815, 'book_id': 'rev', 'chapter': '17', 'verse': '17', 'word_num': 29, 'word': 'are', 'occurrence': 1}, {'id': 1368816, 'book_id': 'rev', 'chapter': '17', 'verse': '17', 'word_num': 30, 'word': 'fulfilled', 'occurrence': 1}]","are fulfilled",2,"τελεσθήσονται = are fulfilled",1.0,1,0,0
